mediadive_id	name	complex_medium	source	link	min_pH	max_pH	reference	description	ingredents
mediadive.ingredient:J804	1/10 R2A AGAR	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=804					{'R2A agar': 'CHEBI:2509', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J805	1/10 R2A BROTH	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=805					{'R2A Broth': 'mediadive.ingredient:1402', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J806	GS MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=806					{}
mediadive.ingredient:J807	WR MEDIUM FOR METHANOBACTERIACEAE	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=807	7	7			{'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NaHCO3': 'CHEBI:32139', 'Tryptone': 'CAS-RN:91079-40-2', 'Sodium acetate': 'CHEBI:32954', 'Trace element solution': 'mediadive.solution:3924', 'Trace vitamins': 'mediadive.solution:3861', 'Se/W solution': 'mediadive.solution:3981', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Nitrilotriacetic acid': 'CHEBI:44557', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'ZnCl2': 'CHEBI:49976', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'H3BO3': 'CHEBI:33118', 'NaCl': 'CHEBI:26710', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:J808	SULFURIMONAS GD1 MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=808	7.3	7.3			{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KCl': 'CHEBI:32588', 'Na2SO4': 'CHEBI:32149', 'NaHCO3': 'CHEBI:32139', 'KBr': 'CHEBI:32030', 'H3BO3': 'CHEBI:33118', 'SrCl2 x 6 H2O': 'CHEBI:36385', 'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'NaF': 'CHEBI:28741', 'HEPES': 'CHEBI:46756', 'Distilled water': 'CHEBI:15377', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Trace vitamins': 'mediadive.solution:3861', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'KNO3': 'CHEBI:58242', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:J809	SPIROCHAETA STENOSTREPTA MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=809	7.6	7.6			{'Glucose': 'CHEBI:17234', 'Yeast extract': 'CAS-RN:8013-01-2', 'Peptone': 'CAS-RN:73049-73-7', 'Resazurin': 'CHEBI:8806', 'Thioglycolate': 'CHEBI:30066', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J811	THERMOCOCCALES RICH MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=811	6.8	6.8			{'PIPES': 'CHEBI:39033', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', '(NH4)2SO4': 'CHEBI:62946', 'K2HPO4': 'CHEBI:131527', 'KH2PO4': 'CHEBI:63036', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NaBr': 'CHEBI:63004', 'SrCl2 x 6 H2O': 'CHEBI:36385', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'Yeast extract': 'CAS-RN:8013-01-2', 'Tryptone': 'CAS-RN:91079-40-2', 'Sulfur': 'CHEBI:26833', 'Na2S x 9 H2O': 'CHEBI:76209', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J812	MODIFIED BROCK'S BASAL SALTS-YEAST EXTRACT-TRYPTONE MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=812	7	7			{}
mediadive.ingredient:J813	LB (LURIA-BERTANI) BROTH WITH 1 mM DTT	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=813	7	7			{'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'NaCl': 'CHEBI:26710', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J814	TEPIDIMICROBIUM XYLANILYTICUM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=814					{'KH2PO4': 'CHEBI:63036', 'Na2HPO4': 'CHEBI:34683', 'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Peptone': 'CAS-RN:73049-73-7', 'Glucose': 'CHEBI:17234', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'NaCl': 'CHEBI:26710', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'NH4Cl': 'CHEBI:31206', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace element solution': 'mediadive.solution:3847', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace vitamins': 'mediadive.solution:3861', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494'}
mediadive.ingredient:J815	ACIDIC DILUTED ASM MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=815	3	3			{'NH4Cl': 'CHEBI:31206', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace element solution': 'mediadive.solution:4766', 'Iron stock solution 4.5 g/L': 'mediadive.solution:4767', 'Distilled water': 'CHEBI:15377', 'Phosphate buffer stock solution': 'mediadive.ingredient:1900', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2-EDTA': 'CHEBI:64734', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'Fe(III)-EDTA': 'CHEBI:30729', 'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 2 H2O': 'CHEBI:34683'}
mediadive.ingredient:J816	DILUTED ASM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=816	6.7	6.7			{}
mediadive.ingredient:J817	LOW-SALT METHANOTROPHIC MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=817	6.8	6.8			{'KNO3': 'CHEBI:58242', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KBr': 'CHEBI:32030', 'Trace element solution': 'mediadive.solution:4766', 'Iron stock solution 4.5 g/L': 'mediadive.solution:4767', 'Distilled water': 'CHEBI:15377', 'Vitamin solution': 'mediadive.solution:4771', 'Phosphate buffer stock solution': 'mediadive.solution:4768', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Thiamine HCl': 'CHEBI:49105', 'Nicotinic acid': 'CHEBI:15940', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Riboflavin': 'CHEBI:17015', 'Biotin': 'CHEBI:15956', 'Vitamin B12': 'CHEBI:17439', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2-EDTA': 'CHEBI:64734', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'Fe(III)-EDTA': 'CHEBI:30729', 'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 2 H2O': 'CHEBI:34683', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:J818	HALANAEROBACTER JERIDENSIS MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=818	7.5	7.5			{}
mediadive.ingredient:J819	BACILLUS MACYAE MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=819	7.6	7.6			{'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'NH4Cl': 'CHEBI:31206', 'K2HPO4': 'CHEBI:131527', 'Na2SO4': 'CHEBI:32149', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NaHCO3': 'CHEBI:32139', 'Trace element solution SL-10': 'mediadive.solution:4178', 'Resazurin': 'CHEBI:8806', 'Trace vitamins': 'mediadive.solution:3861', 'Vitamin solution': 'mediadive.solution:4774', 'Sodium lactate': 'CHEBI:75228', 'Yeast extract': 'CAS-RN:8013-01-2', 'KNO3': 'CHEBI:58242', 'Distilled water': 'CHEBI:15377', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Biotin': 'CHEBI:15956', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Folic acid': 'CHEBI:27470', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Lipoic acid': 'CHEBI:16494'}
mediadive.ingredient:J820	METHANOTROPH 1A MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=820	6.5	6.5			{'NaNO3': 'CHEBI:59148', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'KH2PO4': 'CHEBI:63036', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Trace metal solution': 'mediadive.ingredient:1551', 'Distilled water': 'CHEBI:15377', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696'}
mediadive.ingredient:J821	TRYPTONE-YEAST EXTRACT (ISP-1) AGAR	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=821	7.1	7.1			{'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J822	FERMENTATIVE CELLULOLYTIC ANAEROBES MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=822					{'KCl': 'CHEBI:32588', 'NH4Cl': 'CHEBI:31206', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'NaCl': 'CHEBI:26710', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace minerals': 'mediadive.solution:3804', 'Yeast extract': 'CAS-RN:8013-01-2', 'Resazurin': 'CHEBI:8806', '1 M Phosphate buffer': 'mediadive.solution:4371', 'MOPS': 'CHEBI:39074', 'Distilled water': 'CHEBI:15377', 'Cellobiose': 'CHEBI:17057', 'Trace vitamins (see Medium No. 197)': 'mediadive.ingredient:1784', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2': 'CHEBI:86463', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J823	TEPIDIBACTER MESOPHILUS MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=823					{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'NH4Cl': 'CHEBI:31206', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'K2HPO4': 'CHEBI:131527', 'Fe(NH4)2(SO4)2 x 6 H2O': 'CAS-RN:7783-85-9', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Yeast extract': 'CAS-RN:8013-01-2', 'Casitone': 'CAS-RN:65072-00-6', 'Trace vitamins': 'mediadive.solution:3861', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Na2S x 9 H2O': 'CHEBI:76209', 'NaHCO3': 'CHEBI:32139', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494'}
mediadive.ingredient:J824	DESULFOHALOBIUM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=824	7	7			{'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'Na2SO4': 'CHEBI:32149', 'Sodium acetate': 'CHEBI:32954', 'Sodium lactate': 'CHEBI:75228', 'Yeast extract': 'CAS-RN:8013-01-2', 'Trypticase peptone': 'CAS-RN:91079-40-2', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J825	KOKO MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=825	7	7			{'Tryptone': 'CAS-RN:91079-40-2', 'Peptone': 'CAS-RN:73049-73-7', 'Yeast extract': 'CAS-RN:8013-01-2', 'K2HPO4': 'CHEBI:131527', 'NaH2PO4 x 2 H2O': 'CHEBI:37585', 'NH4Cl': 'CHEBI:31206', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace element solution SL-4': 'mediadive.solution:4059', 'Trace vitamins': 'mediadive.solution:3861', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Glucose': 'CHEBI:17234', 'NaHCO3': 'CHEBI:32139', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'EDTA': 'CHEBI:64755', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Trace element solution SL-6': 'mediadive.solution:25', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J826	MODIFIED CM3 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=826	7	7			{'(NH4)2S4': 'mediadive.ingredient:1902', 'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Yeast extract': 'CAS-RN:8013-01-2', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Glucose': 'CHEBI:17234', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J827	DEHALOCOCCOIDES MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=827	9	9			{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'NH4Cl': 'CHEBI:31206', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KH2PO4': 'CHEBI:63036', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Sodium acetate': 'CHEBI:32954', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'NaHCO3': 'CHEBI:32139', 'MOPS': 'CHEBI:39074', '25 mM Ti(III) NTA solution': 'mediadive.solution:4788', 'Vitamin solution': 'mediadive.solution:4787', 'Trichloroethylene': 'CHEBI:16602', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'DL-Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'Nitrilotriacetic acid': 'CHEBI:44557', 'Water': 'CHEBI:15377', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:J828	MODIFIED NMS MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=828	6.8	6.8			{'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KNO3': 'CHEBI:58242', 'Trace element solution SL-4': 'mediadive.solution:4059', 'Chelated iron solution': 'mediadive.solution:4790', 'Distilled water': 'CHEBI:15377', 'Phosphate buffer solution': 'mediadive.solution:4791', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'Na2-EDTA': 'CHEBI:64734', 'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 2 H2O': 'CHEBI:34683', 'EDTA': 'CHEBI:64755', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Trace element solution SL-6': 'mediadive.solution:25', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J829	HALARCHAEUM NEUTROPHILUM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=829	5.5	5.5			{'Casamino acids': 'mediadive.ingredient:101', 'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'Glucose': 'CHEBI:17234'}
mediadive.ingredient:J830	DESULFOVIBRIO B0109P2 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=830	7.4	7.4			{'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'Na2SO4': 'CHEBI:32149', 'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Yeast extract': 'CAS-RN:8013-01-2', 'Trace element solution': 'mediadive.solution:4186', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Sodium lactate': 'CHEBI:75228', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
